iter	Logloss
249	3.178242545e-05
250	3.168026582e-05
251	3.158619713e-05
252	3.14698082e-05
253	3.139867978e-05
254	3.13457185e-05
255	3.128459578e-05
256	3.116794723e-05
257	3.106731239e-05
258	3.095491631e-05
259	3.088946832e-05
260	3.07994054e-05
261	3.07134883e-05
262	3.065659644e-05
263	3.0551855e-05
264	3.04727255e-05
265	3.040965139e-05
266	3.03200439e-05
267	3.023798092e-05
268	3.015893328e-05
269	3.006301954e-05
270	3.000292624e-05
271	2.99463347e-05
272	2.990601633e-05
273	2.982838699e-05
274	2.97338411e-05
275	2.965595424e-05
276	2.958284317e-05
277	2.949802239e-05
278	2.942898824e-05
279	2.936346589e-05
280	2.928135722e-05
281	2.921711221e-05
282	2.915571835e-05
283	2.909384783e-05
284	2.903230044e-05
285	2.896997702e-05
286	2.891077218e-05
287	2.885217144e-05
288	2.879146519e-05
289	2.87319642e-05
290	2.86736149e-05
291	2.86156741e-05
292	2.856208248e-05
293	2.851289531e-05
294	2.84617551e-05
295	2.83819793e-05
296	2.833458588e-05
297	2.827301632e-05
298	2.823080299e-05
299	2.81703623e-05
300	2.811183771e-05
301	2.805420396e-05
302	2.80138421e-05
303	2.797135342e-05
304	2.792910804e-05
305	2.785439405e-05
306	2.779792218e-05
307	2.774371581e-05
308	2.76907088e-05
309	2.763695194e-05
310	2.75856861e-05
311	2.753425286e-05
312	2.748391966e-05
313	2.743463474e-05
314	2.738997448e-05
315	2.735084164e-05
316	2.730201956e-05
317	2.72534054e-05
318	2.721211299e-05
319	2.716550484e-05
320	2.711820233e-05
321	2.707220746e-05
322	2.703519352e-05
323	2.699521421e-05
324	2.694936056e-05
325	2.690364376e-05
326	2.684446587e-05
327	2.680530368e-05
328	2.676246107e-05
329	2.658526945e-05
330	2.654727636e-05
331	2.650331743e-05
332	2.646103627e-05
333	2.641956442e-05
334	2.635851888e-05
335	2.631720003e-05
336	2.628367663e-05
337	2.624255419e-05
338	2.620292434e-05
339	2.616366396e-05
340	2.612544483e-05
341	2.608730284e-05
342	2.604985435e-05
343	2.601533838e-05
344	2.597928321e-05
345	2.595049827e-05
346	2.591646161e-05
347	2.588412171e-05
348	2.584675297e-05
349	2.580936964e-05
350	2.577337689e-05
351	2.574174241e-05
352	2.570523792e-05
353	2.567391564e-05
354	2.564406477e-05
355	2.560801005e-05
356	2.557905305e-05
357	2.554321864e-05
358	2.550807351e-05
359	2.547286685e-05
360	2.544376763e-05
361	2.540949433e-05
362	2.53751186e-05
363	2.53414193e-05
364	2.530900983e-05
365	2.527656559e-05
366	2.524646125e-05
367	2.521778777e-05
368	2.518566406e-05
369	2.515410773e-05
370	2.512244185e-05
371	2.509379581e-05
372	2.506292913e-05
373	2.503308851e-05
374	2.500324814e-05
375	2.497389048e-05
376	2.494441971e-05
377	2.491598869e-05
378	2.488633069e-05
379	2.485739281e-05
380	2.482949468e-05
381	2.480148812e-05
382	2.477442608e-05
383	2.474469451e-05
384	2.471514324e-05
385	2.468779663e-05
386	2.466087442e-05
387	2.46338273e-05
388	2.460720117e-05
389	2.4581488e-05
390	2.455613196e-05
391	2.453111961e-05
392	2.45064383e-05
393	2.447682519e-05
394	2.444868363e-05
395	2.442373386e-05
396	2.439861337e-05
397	2.437114737e-05
398	2.434500159e-05
399	2.431952985e-05
400	2.429507396e-05
401	2.427098009e-05
402	2.424723343e-05
403	2.422382004e-05
404	2.420024295e-05
405	2.417747522e-05
406	2.415030596e-05
407	2.412755954e-05
408	2.408870783e-05
409	2.406339405e-05
410	2.404077879e-05
411	2.401848127e-05
412	2.399648878e-05
413	2.397478941e-05
414	2.395287796e-05
415	2.392732743e-05
416	2.39059429e-05
417	2.38848396e-05
418	2.386352818e-05
419	2.384297197e-05
420	2.382266523e-05
421	2.380216631e-05
422	2.377623558e-05
423	2.375619168e-05
424	2.373593659e-05
425	2.371029733e-05
426	2.368590133e-05
427	2.366586683e-05
428	2.364609665e-05
429	2.362658039e-05
430	2.360682192e-05
431	2.358780052e-05
432	2.34556981e-05
433	2.343233528e-05
434	2.341340913e-05
435	2.339501651e-05
436	2.337640021e-05
437	2.335408858e-05
438	2.333521032e-05
439	2.331602867e-05
440	2.329767286e-05
441	2.327903668e-05
442	2.324642436e-05
443	2.322862054e-05
444	2.321103339e-05
445	2.319365471e-05
446	2.31764768e-05
447	2.315949242e-05
448	2.314269476e-05
449	2.312566447e-05
450	2.310923292e-05
451	2.309296896e-05
452	2.307353448e-05
453	2.305725516e-05
454	2.304073466e-05
455	2.302480521e-05
456	2.300903573e-05
457	2.299342118e-05
458	2.286528836e-05
459	2.284277812e-05
460	2.282723375e-05
461	2.280525785e-05
462	2.278969194e-05
463	2.276856091e-05
464	2.27487355e-05
465	2.273293655e-05
466	2.271733928e-05
467	2.270193529e-05
468	2.268509394e-05
469	2.266966626e-05
470	2.265136843e-05
471	2.263592716e-05
472	2.261757939e-05
473	2.249927519e-05
474	2.248388618e-05
475	2.246809181e-05
476	2.245314413e-05
477	2.243839259e-05
478	2.242261775e-05
479	2.240761519e-05
480	2.239261906e-05
481	2.23759083e-05
482	2.236090628e-05
483	2.234612493e-05
484	2.233094157e-05
485	2.23165878e-05
486	2.230242419e-05
487	2.228844234e-05
488	2.227409767e-05
489	2.226047052e-05
490	2.224417475e-05
491	2.222691713e-05
492	2.221306252e-05
493	2.219939053e-05
494	2.218589303e-05
495	2.21720253e-05
496	2.215835477e-05
497	2.214536353e-05
498	2.212938045e-05
499	2.211635757e-05
500	2.210298027e-05
501	2.209027047e-05
502	2.207770049e-05
503	2.206185224e-05
504	2.204730566e-05
505	2.203346237e-05
506	2.201814402e-05
507	2.200497919e-05
508	2.199200071e-05
509	2.197919974e-05
510	2.196656801e-05
511	2.195409781e-05
512	2.194178193e-05
513	2.192961361e-05
514	2.191707329e-05
515	2.190418546e-05
516	2.188839079e-05
517	2.187616987e-05
518	2.186437061e-05
519	2.185212423e-05
520	2.183946144e-05
521	2.182497839e-05
522	2.181390937e-05
523	2.180163502e-05
524	2.178953518e-05
525	2.177861422e-05
526	2.17664967e-05
527	2.175638351e-05
528	2.174426253e-05
529	2.173169024e-05
530	2.172114984e-05
531	2.1709209e-05
532	2.1699415e-05
533	2.168991476e-05
534	2.167775504e-05
535	2.166578905e-05
536	2.165400677e-05
537	2.16423989e-05
538	2.163033913e-05
539	2.161907035e-05
540	2.160795038e-05
541	2.159697222e-05
542	2.158558242e-05
543	2.157488224e-05
544	2.156430449e-05
545	2.155192766e-05
546	2.154131914e-05
547	2.153083437e-05
548	2.151672429e-05
549	2.150621285e-05
550	2.149582603e-05
551	2.14848125e-05
552	2.147437499e-05
553	2.146406437e-05
554	2.14538749e-05
555	2.144380119e-05
556	2.143383823e-05
557	2.14239813e-05
558	2.141364554e-05
559	2.140315429e-05
560	2.139315299e-05
561	2.138295927e-05
562	2.137122906e-05
563	2.136101304e-05
564	2.135093365e-05
565	2.134137296e-05
566	2.133127259e-05
567	2.132198205e-05
568	2.131186433e-05
569	2.121504744e-05
570	2.12045302e-05
571	2.119476554e-05
572	2.118554091e-05
573	2.117575563e-05
574	2.116678697e-05
575	2.115698461e-05
576	2.114845394e-05
577	2.113863884e-05
578	2.112896425e-05
579	2.080486659e-05
580	2.048484177e-05
581	2.047519962e-05
582	2.046544388e-05
583	2.045614026e-05
584	2.044699519e-05
585	2.043795247e-05
586	2.035916522e-05
587	2.035048866e-05
588	2.034120044e-05
589	2.033178699e-05
590	2.003353871e-05
591	2.001760178e-05
592	2.000790514e-05
593	1.999925477e-05
594	1.970986266e-05
595	1.970106383e-05
596	1.942362698e-05
597	1.941352568e-05
598	1.940407313e-05
599	1.939511929e-05
600	1.938662661e-05
601	1.937772539e-05
602	1.930726303e-05
603	1.923980714e-05
604	1.897350247e-05
605	1.871631678e-05
606	1.846261407e-05
607	1.821571749e-05
608	1.798460961e-05
609	1.79373035e-05
610	1.792911163e-05
611	1.792097913e-05
612	1.769258454e-05
613	1.750773782e-05
614	1.729945127e-05
615	1.709796508e-05
616	1.689909509e-05
617	1.673440485e-05
618	1.655704567e-05
619	1.653756693e-05
620	1.635958566e-05
621	1.633983362e-05
622	1.632223893e-05
623	1.614834176e-05
624	1.612832191e-05
625	1.598430383e-05
626	1.584283238e-05
627	1.568858783e-05
628	1.555800017e-05
629	1.553971371e-05
630	1.538628337e-05
631	1.536836531e-05
632	1.524312833e-05
633	1.512313694e-05
634	1.500564796e-05
635	1.498479069e-05
636	1.496750139e-05
637	1.485369766e-05
638	1.474343938e-05
639	1.461878111e-05
640	1.451442067e-05
641	1.438356833e-05
642	1.423566735e-05
643	1.411126975e-05
644	1.408362739e-05
645	1.406539736e-05
646	1.397238328e-05
647	1.395493743e-05
648	1.384857729e-05
649	1.383224691e-05
650	1.371605037e-05
651	1.370010294e-05
652	1.361342511e-05
653	1.352924157e-05
654	1.341823914e-05
655	1.332320186e-05
656	1.321702787e-05
657	1.319972756e-05
658	1.318314669e-05
659	1.310682076e-05
660	1.303259907e-05
661	1.301626988e-05
662	1.291684927e-05
663	1.289940587e-05
664	1.282868753e-05
665	1.275929347e-05
666	1.269175688e-05
667	1.267489354e-05
668	1.260443217e-05
669	1.251313718e-05
670	1.242830876e-05
671	1.241293873e-05
672	1.239795817e-05
673	1.230159412e-05
674	1.221320916e-05
675	1.210802026e-05
676	1.201281111e-05
677	1.199748271e-05
678	1.191527595e-05
679	1.19018575e-05
680	1.188909198e-05
681	1.18080472e-05
682	1.175545762e-05
683	1.174284609e-05
684	1.173098314e-05
685	1.17121332e-05
686	1.169073116e-05
687	1.168090917e-05
688	1.159894258e-05
689	1.155312895e-05
690	1.154366871e-05
691	1.151700168e-05
692	1.150673796e-05
693	1.1495254e-05
694	1.148645836e-05
695	1.14085639e-05
696	1.139247628e-05
697	1.138428011e-05
698	1.130978186e-05
699	1.129231374e-05
700	1.128406081e-05
701	1.125837402e-05
702	1.118724809e-05
703	1.116933755e-05
704	1.115817799e-05
705	1.10849955e-05
706	1.101153341e-05
707	1.100219594e-05
708	1.09943717e-05
709	1.097807765e-05
710	1.090706067e-05
711	1.08358534e-05
712	1.07665756e-05
713	1.070000064e-05
714	1.067747091e-05
715	1.066819017e-05
716	1.060320421e-05
717	1.059519412e-05
718	1.05313181e-05
719	1.052041156e-05
720	1.051260146e-05
721	1.044980057e-05
722	1.043901848e-05
723	1.042517043e-05
724	1.040376032e-05
725	1.039617763e-05
726	1.038556686e-05
727	1.032244059e-05
728	1.030633106e-05
729	1.029585311e-05
730	1.02352568e-05
731	1.022822983e-05
732	1.021331043e-05
733	1.015489899e-05
734	1.009490336e-05
735	1.008458506e-05
736	1.00779105e-05
737	1.007159193e-05
738	1.006550333e-05
739	1.004482274e-05
740	1.003067423e-05
741	1.002471003e-05
742	9.966697133e-06
743	9.959705869e-06
744	9.94684068e-06
745	9.936800769e-06
746	9.931610942e-06
747	9.875450973e-06
748	9.870371417e-06
749	9.865460879e-06
750	9.860742436e-06
751	9.802469625e-06
752	9.797624051e-06
753	9.786713542e-06
754	9.729164943e-06
755	9.673951546e-06
756	9.619838798e-06
757	9.600564836e-06
758	9.594531558e-06
759	9.541701856e-06
760	9.531882681e-06
761	9.52655498e-06
762	9.474583552e-06
763	9.463182423e-06
764	9.452449926e-06
765	9.442373364e-06
766	9.433762852e-06
767	9.425669789e-06
768	9.422363248e-06
769	9.40232914e-06
770	9.399008723e-06
771	9.384452606e-06
772	9.332432288e-06
773	9.281433471e-06
774	9.273009108e-06
775	9.269670922e-06
776	9.262238286e-06
777	9.250131196e-06
778	9.246311637e-06
779	9.23434696e-06
780	9.186025565e-06
781	9.174122968e-06
782	9.145946574e-06
783	9.142979397e-06
784	9.092308242e-06
785	9.080645289e-06
786	9.077454112e-06
787	9.07458797e-06
788	9.065268415e-06
789	9.057530359e-06
790	9.046132402e-06
791	9.043552485e-06
792	8.994285969e-06
793	8.983019037e-06
794	8.971859343e-06
795	8.968859262e-06
796	8.959798143e-06
797	8.911439781e-06
798	8.907993262e-06
799	8.905356408e-06
800	8.894421153e-06
801	8.846775254e-06
802	8.799316524e-06
803	8.788510537e-06
804	8.77780637e-06
805	8.760167305e-06
806	8.757421264e-06
807	8.75477004e-06
808	8.744194151e-06
809	8.733716542e-06
810	8.687990702e-06
811	8.677610705e-06
812	8.674960066e-06
813	8.672316683e-06
814	8.66206279e-06
815	8.659592915e-06
816	8.649444715e-06
817	8.606340181e-06
818	8.562006179e-06
819	8.555434298e-06
820	8.512013237e-06
821	8.504798026e-06
822	8.494773839e-06
823	8.486715145e-06
824	8.480555772e-06
825	8.478153949e-06
826	8.469993211e-06
827	8.460216358e-06
828	8.457517048e-06
829	8.447839115e-06
830	8.445583972e-06
831	8.437556235e-06
832	8.435350814e-06
833	8.433127042e-06
834	8.431042282e-06
835	8.428933529e-06
836	8.385392905e-06
837	8.383316172e-06
838	8.38124895e-06
839	8.371771737e-06
840	8.330800031e-06
841	8.32294259e-06
842	8.320860737e-06
843	8.312987115e-06
844	8.305177642e-06
845	8.30306674e-06
846	8.293838159e-06
847	8.291838339e-06
848	8.284103113e-06
849	8.281840337e-06
850	8.279934114e-06
851	8.278075824e-06
852	8.276263037e-06
853	8.274493457e-06
854	8.266714512e-06
855	8.257686793e-06
856	8.215262552e-06
857	8.206328332e-06
858	8.166510062e-06
859	8.160082075e-06
860	8.152534422e-06
861	8.145048673e-06
862	8.136297753e-06
863	8.095967913e-06
864	8.093983145e-06
865	8.085318283e-06
866	8.076724287e-06
867	8.074873274e-06
868	8.066353076e-06
869	8.026038371e-06
870	8.01759891e-06
871	7.977057347e-06
872	7.96869006e-06
873	7.953433309e-06
874	7.945134139e-06
875	7.907171826e-06
876	7.904982494e-06
877	7.890254636e-06
878	7.884977268e-06
879	7.876770659e-06
880	7.874780732e-06
881	7.867897308e-06
882	7.865940465e-06
883	7.864042585e-06
884	7.855966757e-06
885	7.853995785e-06
886	7.852203187e-06
887	7.84420194e-06
888	7.80659785e-06
889	7.804522687e-06
890	7.766959769e-06
891	7.759038142e-06
892	7.751871055e-06
893	7.750006278e-06
894	7.713070271e-06
895	7.675853863e-06
896	7.668056483e-06
897	7.665855097e-06
898	7.663958197e-06
899	7.662109209e-06
900	7.654397929e-06
901	7.652608832e-06
902	7.616639742e-06
903	7.58056987e-06
904	7.572931447e-06
905	7.565353815e-06
906	7.563148687e-06
907	7.561321817e-06
908	7.554885799e-06
909	7.553091517e-06
910	7.551349202e-06
911	7.549652283e-06
912	7.542204329e-06
913	7.535804006e-06
914	7.528450554e-06
915	7.526787519e-06
916	7.519494111e-06
917	7.517805178e-06
918	7.511492134e-06
919	7.477867866e-06
920	7.443386409e-06
921	7.441645492e-06
922	7.434451613e-06
923	7.428292207e-06
924	7.421188128e-06
925	7.419486724e-06
926	7.417759743e-06
927	7.410718565e-06
928	7.376685729e-06
929	7.375002348e-06
930	7.341487892e-06
931	7.339656565e-06
932	7.332685062e-06
933	7.325765737e-06
934	7.318897911e-06
935	7.28630814e-06
936	7.253063472e-06
937	7.235412405e-06
938	7.222785697e-06
939	7.213091105e-06
940	7.206978752e-06
941	7.201724136e-06
942	7.195037633e-06
943	7.182731296e-06
944	7.178134957e-06
945	7.171509752e-06
946	7.164933672e-06
947	7.158406067e-06
948	7.151926298e-06
949	7.120388035e-06
950	7.118502884e-06
951	7.116820317e-06
952	7.115183303e-06
953	7.10959928e-06
954	7.107987429e-06
955	7.102427499e-06
956	7.100846207e-06
957	7.099259646e-06
958	7.067939812e-06
959	7.066369462e-06
960	7.064842731e-06
961	7.063060966e-06
962	7.056734615e-06
963	7.055283304e-06
964	7.049005001e-06
965	7.04274648e-06
966	7.036556162e-06
967	7.035153342e-06
968	7.004081587e-06
969	7.002583977e-06
970	6.99644669e-06
971	6.990352139e-06
972	6.988533882e-06
973	6.982484782e-06
974	6.976477263e-06
975	6.97051084e-06
976	6.964585037e-06
977	6.96323845e-06
978	6.957354533e-06
979	6.95588728e-06
980	6.954602736e-06
981	6.953346281e-06
982	6.952113834e-06
983	6.946273089e-06
984	6.945068914e-06
985	6.943889234e-06
986	6.942723033e-06
987	6.936920268e-06
988	6.935785443e-06
989	6.930020358e-06
990	6.928859872e-06
991	6.927763281e-06
992	6.926689003e-06
993	6.925633532e-06
994	6.924596036e-06
995	6.918861925e-06
996	6.913165738e-06
997	6.907507064e-06
998	6.906480852e-06
999	6.900857404e-06
