iter	Passed	Remaining
684	5358	2464
685	5367	2456
686	5375	2449
687	5384	2441
688	5393	2434
689	5402	2427
690	5411	2420
691	5420	2412
692	5428	2404
693	5440	2399
694	5449	2391
695	5457	2383
696	5465	2376
697	5473	2368
698	5487	2363
699	5495	2355
700	5505	2348
701	5512	2339
702	5523	2333
703	5530	2325
704	5539	2317
705	5547	2310
706	5556	2302
707	5567	2296
708	5575	2288
709	5584	2280
710	5593	2273
711	5603	2266
712	5613	2259
713	5621	2251
714	5631	2244
715	5640	2237
716	5650	2230
717	5658	2222
718	5669	2215
719	5682	2209
720	5691	2202
721	5702	2195
722	5712	2188
723	5721	2181
724	5731	2174
725	5743	2167
726	5753	2160
727	5764	2153
728	5774	2146
729	5784	2139
730	5797	2133
731	5806	2125
732	5816	2118
733	5826	2111
734	5835	2104
735	5846	2097
736	5856	2090
737	5866	2082
738	5877	2075
739	5886	2068
740	5898	2061
741	5908	2054
742	5917	2046
743	5928	2039
744	5938	2032
745	5947	2025
746	5955	2017
747	5964	2009
748	5973	2001
749	5981	1993
750	5991	1986
751	5999	1978
752	6007	1970
753	6016	1962
754	6025	1955
755	6033	1947
756	6042	1939
757	6050	1931
758	6059	1924
759	6068	1916
760	6076	1908
761	6084	1900
762	6091	1892
763	6102	1884
764	6109	1876
765	6119	1869
766	6126	1861
767	6135	1853
768	6143	1845
769	6152	1837
770	6159	1829
771	6169	1822
772	6178	1814
773	6187	1806
774	6197	1799
775	6205	1791
776	6215	1783
777	6243	1781
778	6275	1780
779	6287	1773
780	6299	1766
781	6310	1759
782	6318	1751
783	6329	1743
784	6337	1735
785	6347	1728
786	6354	1719
787	6364	1712
788	6376	1705
789	6386	1697
790	6395	1689
791	6403	1681
792	6417	1675
793	6429	1668
794	6439	1660
795	6448	1652
796	6458	1644
797	6466	1636
798	6476	1629
799	6484	1621
800	6492	1613
801	6504	1605
802	6513	1598
803	6522	1590
804	6530	1581
805	6539	1574
806	6547	1565
807	6556	1558
808	6565	1549
809	6574	1542
810	6582	1533
811	6591	1526
812	6598	1517
813	6606	1509
814	6614	1501
815	6623	1493
816	6631	1485
817	6641	1477
818	6649	1469
819	6658	1461
820	6667	1453
821	6675	1445
822	6685	1437
823	6692	1429
824	6704	1422
825	6711	1413
826	6720	1405
827	6727	1397
828	6736	1389
829	6743	1381
830	6752	1373
831	6779	1368
832	6788	1360
833	6801	1353
834	6812	1346
835	6822	1338
836	6831	1330
837	6840	1322
838	6850	1314
839	6858	1306
840	6867	1298
841	6875	1290
842	6884	1282
843	6892	1274
844	6901	1266
845	6910	1257
846	6918	1249
847	6928	1241
848	6937	1233
849	6947	1225
850	6955	1217
851	6966	1210
852	6975	1202
853	6984	1194
854	6993	1186
855	7002	1177
856	7014	1170
857	7024	1162
858	7032	1154
859	7042	1146
860	7051	1138
861	7061	1130
862	7069	1122
863	7079	1114
864	7088	1106
865	7097	1098
866	7108	1090
867	7117	1082
868	7128	1074
869	7137	1066
870	7147	1058
871	7159	1051
872	7170	1043
873	7180	1035
874	7190	1027
875	7203	1019
876	7212	1011
877	7222	1003
878	7230	995
879	7241	987
880	7250	979
881	7260	971
882	7270	963
883	7278	955
884	7290	947
885	7299	939
886	7310	931
887	7321	923
888	7332	915
889	7344	907
890	7354	899
891	7364	891
892	7376	883
893	7385	875
894	7395	867
895	7405	859
896	7416	851
897	7426	843
898	7437	835
899	7446	827
900	7458	819
901	7469	811
902	7478	803
903	7489	795
904	7499	787
905	7508	778
906	7519	770
907	7527	762
908	7536	754
909	7546	746
910	7554	738
911	7563	729
912	7572	721
913	7580	713
914	7589	704
915	7599	696
916	7607	688
917	7616	680
918	7628	672
919	7637	664
920	7647	655
921	7655	647
922	7664	639
923	7671	631
924	7681	622
925	7690	614
926	7699	606
927	7715	598
928	7732	590
929	7748	583
930	7764	575
931	7797	568
932	7810	560
933	7825	552
934	7840	545
935	7851	536
936	7861	528
937	7872	520
938	7884	512
939	7893	503
940	7903	495
941	7911	487
942	7922	478
943	7932	470
944	7941	462
945	7951	453
946	7960	445
947	7970	437
948	7979	428
949	7989	420
950	8000	412
951	8008	403
952	8018	395
953	8028	387
954	8038	378
955	8050	370
956	8058	362
957	8068	353
958	8077	345
959	8087	336
960	8098	328
961	8106	320
962	8117	311
963	8126	303
964	8136	295
965	8147	286
966	8156	278
967	8168	270
968	8177	261
969	8188	253
970	8198	244
971	8207	236
972	8217	228
973	8227	219
974	8237	211
975	8247	202
976	8255	194
977	8267	185
978	8278	177
979	8287	169
980	8296	160
981	8308	152
982	8316	143
983	8327	135
984	8336	126
985	8345	118
986	8354	110
987	8364	101
988	8374	93
989	8384	84
990	8394	76
991	8404	67
992	8414	59
993	8431	50
994	8445	42
995	8459	33
996	8469	25
997	8479	16
998	8489	8
999	8500	0
