iter	Logloss
110	9.068205014e-05
111	8.87275731e-05
112	8.690600275e-05
113	8.51697955e-05
114	8.338435662e-05
115	8.230668262e-05
116	8.062330918e-05
117	7.895794814e-05
118	7.743858335e-05
119	7.628778525e-05
120	7.539151066e-05
121	7.393773523e-05
122	7.309183908e-05
123	7.213210079e-05
124	7.07681558e-05
125	6.942426629e-05
126	6.859567711e-05
127	6.734073793e-05
128	6.61429521e-05
129	6.49798603e-05
130	6.427365738e-05
131	6.335958571e-05
132	6.264883266e-05
133	6.161837948e-05
134	6.05608391e-05
135	6.002717134e-05
136	5.946347778e-05
137	5.856705814e-05
138	5.798723373e-05
139	5.74607856e-05
140	5.673314716e-05
141	5.618794878e-05
142	5.574702392e-05
143	5.50948434e-05
144	5.468152156e-05
145	5.396403431e-05
146	5.318278546e-05
147	5.249493591e-05
148	5.193642289e-05
149	5.125136582e-05
150	5.05920268e-05
151	5.020563908e-05
152	4.983181237e-05
153	4.948407557e-05
154	4.910773848e-05
155	4.874778897e-05
156	4.838061659e-05
157	4.77713436e-05
158	4.728654845e-05
159	4.679325844e-05
160	4.622213334e-05
161	4.584157946e-05
162	4.550754156e-05
163	4.496157527e-05
164	4.46865175e-05
165	4.434320073e-05
166	4.406530348e-05
167	4.35603668e-05
168	4.305227135e-05
169	4.269722774e-05
170	4.241097162e-05
171	4.211555337e-05
172	4.164083159e-05
173	4.118802245e-05
174	4.096489141e-05
175	4.06980572e-05
176	4.045594782e-05
177	4.011804006e-05
178	3.981307858e-05
179	3.93911588e-05
180	3.902221745e-05
181	3.878851511e-05
182	3.838960325e-05
183	3.796954542e-05
184	3.758049169e-05
185	3.737870313e-05
186	3.703667818e-05
187	3.663779745e-05
188	3.628580544e-05
189	3.594517636e-05
190	3.575507973e-05
191	3.555690127e-05
192	3.51703017e-05
193	3.472712267e-05
194	3.440903939e-05
195	3.417468182e-05
196	3.397931202e-05
197	3.368268708e-05
198	3.343839938e-05
199	3.324979917e-05
200	3.2942056e-05
201	3.279461304e-05
202	3.253256408e-05
203	3.225397556e-05
204	3.203944946e-05
205	3.187785958e-05
206	3.162627588e-05
207	3.134494607e-05
208	3.119670898e-05
209	3.106625446e-05
210	3.080096809e-05
211	3.065506507e-05
212	3.037333498e-05
213	3.024913131e-05
214	2.999754229e-05
215	2.983573579e-05
216	2.961844354e-05
217	2.938662248e-05
218	2.921758398e-05
219	2.911924176e-05
220	2.900254394e-05
221	2.887275756e-05
222	2.872561085e-05
223	2.849725612e-05
224	2.827604868e-05
225	2.807942648e-05
226	2.794595097e-05
227	2.780066628e-05
228	2.761185286e-05
229	2.74821176e-05
230	2.72713895e-05
231	2.71517535e-05
232	2.701229595e-05
233	2.687576413e-05
234	2.6737335e-05
235	2.656340521e-05
236	2.64487436e-05
237	2.631899791e-05
238	2.619174749e-05
239	2.606224705e-05
240	2.593389749e-05
241	2.575019601e-05
242	2.562643991e-05
243	2.549397744e-05
244	2.53095737e-05
245	2.518944358e-05
246	2.507438917e-05
247	2.495908971e-05
248	2.484053278e-05
249	2.473335752e-05
250	2.462392661e-05
251	2.451294624e-05
252	2.44095668e-05
253	2.430500602e-05
254	2.420268367e-05
255	2.409746344e-05
256	2.39947302e-05
257	2.389374467e-05
258	2.379700971e-05
259	2.370110748e-05
260	2.36075771e-05
261	2.351935902e-05
262	2.34301814e-05
263	2.326594288e-05
264	2.317879266e-05
265	2.309383485e-05
266	2.300872986e-05
267	2.285099034e-05
268	2.276359582e-05
269	2.268071445e-05
270	2.252689009e-05
271	2.23761461e-05
272	2.229829896e-05
273	2.215044711e-05
274	2.20006385e-05
275	2.192033886e-05
276	2.183839736e-05
277	2.175430802e-05
278	2.167781432e-05
279	2.160449064e-05
280	2.152742097e-05
281	2.145579325e-05
282	2.138021989e-05
283	2.130901504e-05
284	2.124139635e-05
285	2.116980425e-05
286	2.103581551e-05
287	2.096499424e-05
288	2.089890347e-05
289	2.076797362e-05
290	2.062961593e-05
291	2.050071877e-05
292	2.037444157e-05
293	2.031080497e-05
294	2.024722571e-05
295	2.01169274e-05
296	2.005618584e-05
297	1.999483303e-05
298	1.993280781e-05
299	1.9867839e-05
300	1.974552485e-05
301	1.964159735e-05
302	1.958158839e-05
303	1.94614109e-05
304	1.940025149e-05
305	1.928485794e-05
306	1.917169991e-05
307	1.905843858e-05
308	1.89454665e-05
309	1.88348785e-05
310	1.877793308e-05
311	1.872224616e-05
312	1.861992509e-05
313	1.851247463e-05
314	1.841283922e-05
315	1.831559198e-05
316	1.826411649e-05
317	1.816743239e-05
318	1.81144325e-05
319	1.806010081e-05
320	1.796324971e-05
321	1.7905371e-05
322	1.78126933e-05
323	1.771628013e-05
324	1.762984882e-05
325	1.753934654e-05
326	1.748908171e-05
327	1.743988378e-05
328	1.738576755e-05
329	1.73352748e-05
330	1.728546059e-05
331	1.719530541e-05
332	1.71109842e-05
333	1.703571243e-05
334	1.695281689e-05
335	1.690414059e-05
336	1.681827022e-05
337	1.674525374e-05
338	1.666552505e-05
339	1.661979411e-05
340	1.657128839e-05
341	1.652502124e-05
342	1.644920628e-05
343	1.640484167e-05
344	1.635853857e-05
345	1.628263553e-05
346	1.624009616e-05
347	1.616766139e-05
348	1.610331941e-05
349	1.606027908e-05
350	1.601893962e-05
351	1.597428288e-05
352	1.593241032e-05
353	1.586124086e-05
354	1.579767046e-05
355	1.572919992e-05
356	1.565993403e-05
357	1.558751111e-05
358	1.554723559e-05
359	1.54877778e-05
360	1.544719727e-05
361	1.538085926e-05
362	1.531778576e-05
363	1.525280531e-05
364	1.52138778e-05
365	1.515570717e-05
366	1.509589995e-05
367	1.505486857e-05
368	1.501925122e-05
369	1.498091106e-05
370	1.494257191e-05
371	1.487995379e-05
372	1.481888908e-05
373	1.475715547e-05
374	1.471943238e-05
375	1.465746915e-05
376	1.46023388e-05
377	1.456434998e-05
378	1.450931521e-05
379	1.445915157e-05
380	1.442221305e-05
381	1.436435325e-05
382	1.432883975e-05
383	1.427575741e-05
384	1.422156742e-05
385	1.416893296e-05
386	1.413603717e-05
387	1.408443009e-05
388	1.404885034e-05
389	1.399538381e-05
390	1.396086472e-05
391	1.390943435e-05
392	1.387185629e-05
393	1.383921145e-05
394	1.379245185e-05
395	1.374639413e-05
396	1.371744304e-05
397	1.368620919e-05
398	1.363580624e-05
399	1.358789211e-05
400	1.356131373e-05
401	1.353288019e-05
402	1.349837561e-05
403	1.347324932e-05
404	1.342695201e-05
405	1.338138442e-05
406	1.335208926e-05
407	1.332492913e-05
408	1.327406178e-05
409	1.322721914e-05
410	1.320075919e-05
411	1.31729768e-05
412	1.314187696e-05
413	1.311212076e-05
414	1.308503772e-05
415	1.303807454e-05
416	1.299450793e-05
417	1.296988071e-05
418	1.294117519e-05
419	1.289953962e-05
420	1.286865399e-05
421	1.282793281e-05
422	1.278414517e-05
423	1.274493509e-05
424	1.272065816e-05
425	1.268090784e-05
426	1.26577028e-05
427	1.263332801e-05
428	1.261017428e-05
429	1.258718012e-05
430	1.256408013e-05
431	1.253913544e-05
432	1.250125777e-05
433	1.24744843e-05
434	1.243006816e-05
435	1.239043739e-05
436	1.237003825e-05
437	1.234657038e-05
438	1.232318977e-05
439	1.230161487e-05
440	1.227744308e-05
441	1.223542105e-05
442	1.221277013e-05
443	1.219028687e-05
444	1.216991221e-05
445	1.214935102e-05
446	1.212386384e-05
447	1.208863814e-05
448	1.206697868e-05
449	1.202919123e-05
450	1.2009057e-05
451	1.198687002e-05
452	1.195014298e-05
453	1.191371782e-05
454	1.18914469e-05
455	1.186982734e-05
456	1.184783275e-05
457	1.1825792e-05
458	1.178749215e-05
459	1.176748612e-05
460	1.174760911e-05
461	1.172786756e-05
462	1.168982514e-05
463	1.167136303e-05
464	1.165191963e-05
465	1.16326624e-05
466	1.159698396e-05
467	1.157827191e-05
468	1.155581026e-05
469	1.153719025e-05
470	1.151913786e-05
471	1.148592827e-05
472	1.14486014e-05
473	1.14299666e-05
474	1.139617907e-05
475	1.137726569e-05
476	1.135906226e-05
477	1.132507381e-05
478	1.130603186e-05
479	1.128820677e-05
480	1.127122024e-05
481	1.123910985e-05
482	1.121995255e-05
483	1.120286795e-05
484	1.11708022e-05
485	1.115078079e-05
486	1.113372378e-05
487	1.111665331e-05
488	1.108546767e-05
489	1.106849256e-05
490	1.105115926e-05
491	1.103341291e-05
492	1.099970392e-05
493	1.098252042e-05
494	1.094831382e-05
495	1.093101401e-05
496	1.09153252e-05
497	1.089190282e-05
498	1.08753927e-05
499	1.085867357e-05
500	1.084237849e-05
501	1.080909126e-05
502	1.077909031e-05
503	1.076300404e-05
504	1.073376706e-05
505	1.070192922e-05
506	1.068536197e-05
507	1.066860876e-05
508	1.064387246e-05
509	1.062461584e-05
510	1.060840345e-05
511	1.059282891e-05
512	1.056125979e-05
513	1.053153341e-05
514	1.051602848e-05
515	1.049897442e-05
516	1.047431017e-05
517	1.044189381e-05
518	1.041188164e-05
519	1.038251491e-05
520	1.036475391e-05
521	1.033798564e-05
522	1.032207794e-05
523	1.029844292e-05
524	1.028267754e-05
525	1.025093479e-05
526	1.02356395e-05
527	1.020527287e-05
528	1.01906443e-05
529	1.017528117e-05
530	1.014976698e-05
531	1.013352613e-05
532	1.011963462e-05
533	1.009641212e-05
534	1.007160438e-05
535	1.004402944e-05
536	1.002661834e-05
537	1.000671567e-05
538	9.992507932e-06
539	9.971400931e-06
540	9.945456418e-06
541	9.931476814e-06
542	9.904755803e-06
543	9.876596789e-06
544	9.859029853e-06
545	9.84441749e-06
546	9.819313646e-06
547	9.793735466e-06
548	9.76699943e-06
549	9.745319508e-06
550	9.7295175e-06
551	9.716063343e-06
552	9.68945702e-06
553	9.668271068e-06
554	9.649834101e-06
555	9.636757356e-06
556	9.623402824e-06
557	9.609006332e-06
558	9.584596776e-06
559	9.562592423e-06
560	9.539000614e-06
561	9.512072251e-06
562	9.492235963e-06
563	9.468548269e-06
564	9.45388691e-06
565	9.438729155e-06
566	9.419036331e-06
567	9.396073438e-06
568	9.370958894e-06
569	9.350959093e-06
570	9.329526066e-06
571	9.308099413e-06
572	9.283640067e-06
573	9.264533567e-06
574	9.24013759e-06
575	9.221901016e-06
576	9.199803064e-06
577	9.174516072e-06
578	9.160294833e-06
579	9.146529543e-06
580	9.134966079e-06
581	9.113049197e-06
582	9.096827771e-06
583	9.073517725e-06
584	9.049607408e-06
585	9.023897087e-06
586	9.00725815e-06
587	8.988751684e-06
588	8.967632737e-06
589	8.954109186e-06
590	8.938013289e-06
591	8.926572409e-06
592	8.904838052e-06
593	8.883167791e-06
594	8.868152461e-06
595	8.85723682e-06
596	8.841354887e-06
597	8.818662575e-06
598	8.801165242e-06
599	8.788831165e-06
600	8.768961738e-06
601	8.745766315e-06
602	8.722329398e-06
603	8.704834869e-06
604	8.689275186e-06
605	8.670263361e-06
606	8.6493473e-06
607	8.634134902e-06
608	8.619692805e-06
609	8.596811698e-06
610	8.584690168e-06
611	8.574892011e-06
612	8.557532324e-06
613	8.535744636e-06
614	8.526671903e-06
615	8.507038293e-06
616	8.488160857e-06
617	8.468729095e-06
618	8.448311404e-06
619	8.433290672e-06
620	8.415955295e-06
621	8.402358401e-06
622	8.38014576e-06
623	8.364603425e-06
624	8.347148165e-06
625	8.336534931e-06
626	8.320122773e-06
627	8.310388712e-06
628	8.288591816e-06
629	8.279749186e-06
630	8.261344802e-06
631	8.242039467e-06
632	8.232222194e-06
633	8.20978693e-06
634	8.195474688e-06
635	8.185157629e-06
636	8.165130921e-06
637	8.150258432e-06
638	8.135902352e-06
639	8.115690626e-06
640	8.097138348e-06
641	8.077928104e-06
642	8.059526147e-06
643	8.044302113e-06
644	8.028793333e-06
645	8.018840491e-06
646	8.001369649e-06
647	7.990916085e-06
648	7.971645655e-06
649	7.95656841e-06
650	7.939350941e-06
651	7.924746369e-06
652	7.911988133e-06
653	7.9028308e-06
654	7.889680816e-06
655	7.87548638e-06
656	7.856675949e-06
657	7.836844752e-06
658	7.81656706e-06
659	7.803532076e-06
660	7.786489444e-06
661	7.7774405e-06
662	7.764464626e-06
663	7.747500427e-06
664	7.738487842e-06
665	7.729296057e-06
666	7.710651426e-06
667	7.697843325e-06
668	7.684892724e-06
669	7.669725308e-06
670	7.657774044e-06
671	7.643852408e-06
672	7.631859176e-06
673	7.614717231e-06
674	7.601336312e-06
675	7.590644579e-06
676	7.575443193e-06
677	7.567644288e-06
678	7.551645032e-06
679	7.534675016e-06
680	7.526428993e-06
681	7.510824743e-06
682	7.499077924e-06
683	7.483879758e-06
684	7.474716749e-06
685	7.461544534e-06
686	7.4488238e-06
687	7.438013876e-06
688	7.424862749e-06
689	7.413317985e-06
690	7.394996018e-06
691	7.378884605e-06
692	7.363100569e-06
693	7.350924085e-06
694	7.335786899e-06
695	7.318579195e-06
696	7.30750496e-06
697	7.29112324e-06
698	7.280480088e-06
699	7.272082602e-06
700	7.260438733e-06
701	7.247373103e-06
702	7.232503211e-06
703	7.216843902e-06
704	7.205761942e-06
705	7.197098305e-06
706	7.187068382e-06
707	7.170244804e-06
708	7.158325708e-06
709	7.147179132e-06
710	7.135882963e-06
711	7.125914539e-06
712	7.111864191e-06
713	7.094961699e-06
714	7.084973952e-06
715	7.076181706e-06
716	7.065029313e-06
717	7.05411253e-06
718	7.037524392e-06
719	7.025296692e-06
720	7.019181544e-06
721	7.004318093e-06
722	6.989775266e-06
723	6.976902134e-06
724	6.961193273e-06
725	6.951196592e-06
726	6.939700758e-06
727	6.924270514e-06
728	6.914891633e-06
729	6.903461557e-06
730	6.895745723e-06
731	6.881531341e-06
732	6.870577574e-06
733	6.862011484e-06
734	6.848061488e-06
735	6.831897093e-06
736	6.824335772e-06
737	6.813937579e-06
738	6.799222541e-06
739	6.783754899e-06
740	6.773515649e-06
741	6.763075071e-06
742	6.75321718e-06
743	6.744399e-06
744	6.730834102e-06
745	6.723470369e-06
746	6.712368983e-06
747	6.701230407e-06
748	6.686131761e-06
749	6.678803764e-06
750	6.667400283e-06
751	6.656704773e-06
752	6.643868104e-06
753	6.633758398e-06
754	6.62687461e-06
755	6.619918726e-06
756	6.606525445e-06
757	6.600081191e-06
758	6.590772291e-06
759	6.577873811e-06
760	6.572440456e-06
761	6.561910953e-06
762	6.551681468e-06
763	6.538375346e-06
764	6.524296948e-06
765	6.515308464e-06
766	6.501505048e-06
767	6.488164333e-06
768	6.477332839e-06
769	6.4628174e-06
770	6.452173728e-06
771	6.443174544e-06
772	6.438335199e-06
773	6.424494281e-06
774	6.414970423e-06
775	6.399940341e-06
776	6.391313998e-06
777	6.377929859e-06
778	6.372056762e-06
779	6.363266385e-06
780	6.3515472e-06
781	6.342681559e-06
782	6.334056671e-06
783	6.321418057e-06
784	6.313916989e-06
785	6.305434007e-06
786	6.29963368e-06
787	6.290488227e-06
788	6.280537412e-06
789	6.268453554e-06
790	6.260290795e-06
791	6.252184964e-06
792	6.243061899e-06
793	6.230464112e-06
794	6.221711965e-06
795	6.208765387e-06
796	6.196123501e-06
797	6.187823303e-06
798	6.178081502e-06
799	6.170262964e-06
800	6.16470183e-06
801	6.152341523e-06
802	6.143328575e-06
803	6.137202415e-06
804	6.125607475e-06
805	6.112731953e-06
806	6.101422747e-06
807	6.096288889e-06
808	6.082309701e-06
809	6.072589093e-06
810	6.063609596e-06
811	6.055010938e-06
812	6.04678455e-06
813	6.038266402e-06
814	6.030953416e-06
815	6.023298703e-06
816	6.010009306e-06
817	5.996895838e-06
818	5.988865583e-06
819	5.976977274e-06
820	5.967907197e-06
821	5.959299657e-06
822	5.947862621e-06
823	5.940064963e-06
824	5.927048315e-06
825	5.919254396e-06
826	5.907850188e-06
827	5.895356701e-06
828	5.881586528e-06
829	5.874390152e-06
830	5.867468394e-06
831	5.859467954e-06
832	5.853373739e-06
833	5.846356511e-06
834	5.839015685e-06
835	5.829281987e-06
836	5.823741423e-06
837	5.816767723e-06
838	5.804171391e-06
839	5.796871079e-06
840	5.786627154e-06
841	5.774846832e-06
842	5.769988008e-06
843	5.762285404e-06
844	5.75459989e-06
845	5.742260826e-06
846	5.734080095e-06
847	5.728608718e-06
848	5.71631661e-06
849	5.708327286e-06
850	5.69897126e-06
851	5.690842211e-06
852	5.682760378e-06
853	5.679248985e-06
854	5.667749203e-06
855	5.660504053e-06
856	5.650597493e-06
857	5.642912082e-06
858	5.635566009e-06
859	5.630673007e-06
860	5.624470544e-06
861	5.617471704e-06
862	5.611222768e-06
863	5.600649841e-06
864	5.592436386e-06
865	5.584564815e-06
866	5.57798868e-06
867	5.568171823e-06
868	5.557440058e-06
869	5.547136451e-06
870	5.539923662e-06
871	5.533794074e-06
872	5.526699297e-06
873	5.515642062e-06
874	5.505774925e-06
875	5.497930519e-06
876	5.492912648e-06
877	5.487577723e-06
878	5.478245539e-06
879	5.470612745e-06
880	5.463462805e-06
881	5.457414091e-06
882	5.44815608e-06
883	5.439323942e-06
884	5.433781145e-06
885	5.427013032e-06
886	5.41648062e-06
887	5.409689223e-06
888	5.399497032e-06
889	5.393244237e-06
890	5.382420378e-06
891	5.372759244e-06
892	5.362169281e-06
893	5.355563383e-06
894	5.345293643e-06
895	5.341244909e-06
896	5.335833057e-06
897	5.330314843e-06
898	5.32503508e-06
899	5.321246212e-06
900	5.314316508e-06
901	5.303964906e-06
902	5.294947439e-06
903	5.289161448e-06
904	5.28283687e-06
905	5.274786357e-06
906	5.265222978e-06
907	5.26181147e-06
908	5.256275373e-06
909	5.250997117e-06
910	5.243684858e-06
911	5.237584254e-06
912	5.229028656e-06
913	5.223083462e-06
914	5.21616212e-06
915	5.211933421e-06
916	5.202575162e-06
917	5.191299925e-06
918	5.185910617e-06
919	5.179770262e-06
920	5.174238528e-06
921	5.165180598e-06
922	5.157053783e-06
923	5.151200631e-06
924	5.144669634e-06
925	5.135462889e-06
926	5.127678321e-06
927	5.120492853e-06
928	5.111812646e-06
929	5.105583069e-06
930	5.099980694e-06
931	5.093508496e-06
932	5.090144774e-06
933	5.083663382e-06
934	5.077520601e-06
935	5.071560812e-06
936	5.062238496e-06
937	5.056832046e-06
938	5.048288188e-06
939	5.038737275e-06
940	5.033672033e-06
941	5.02770722e-06
942	5.022505007e-06
943	5.01529284e-06
944	5.010815985e-06
945	5.006333119e-06
946	5.000072948e-06
947	4.991615313e-06
948	4.98677789e-06
949	4.976872472e-06
950	4.972544549e-06
951	4.962254135e-06
952	4.956568289e-06
953	4.950227296e-06
954	4.947139959e-06
955	4.943000794e-06
956	4.934801675e-06
957	4.928439854e-06
958	4.922290216e-06
959	4.917278579e-06
960	4.909561743e-06
961	4.900626604e-06
962	4.896157294e-06
963	4.891295043e-06
964	4.881279455e-06
965	4.875839229e-06
966	4.865012253e-06
967	4.856854532e-06
968	4.851993995e-06
969	4.843372275e-06
970	4.833896678e-06
971	4.82973658e-06
972	4.825740775e-06
973	4.817927378e-06
974	4.811406926e-06
975	4.805559903e-06
976	4.796361795e-06
977	4.79099238e-06
978	4.782758876e-06
979	4.777504461e-06
980	4.772598682e-06
981	4.767080764e-06
982	4.760960526e-06
983	4.756558325e-06
984	4.750915955e-06
985	4.741893865e-06
986	4.737486055e-06
987	4.729962132e-06
988	4.725160029e-06
989	4.718059694e-06
990	4.713005308e-06
991	4.708112893e-06
992	4.703655634e-06
993	4.697092277e-06
994	4.691873442e-06
995	4.682525207e-06
996	4.678022811e-06
997	4.674472513e-06
998	4.67014646e-06
999	4.661564112e-06
